# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  467       2.847990681111e-10       1.786579555058e-12      -1.024384976668e-11       0.000000000000e+00       9.306191812805e-14       3.934199861630e-15       1.113477130073e-15 
  468       2.862998816471e-10       1.762422510575e-12      -1.024829791338e-11       0.000000000000e+00       9.237037469025e-14       3.831731317257e-15       1.099115060436e-15 
  469       2.877989714630e-10       1.738336672344e-12      -1.024787603356e-11       0.000000000000e+00       9.168480042946e-14       3.731352913374e-15       1.084744895268e-15 
  470       2.892957614879e-10       1.714332836667e-12      -1.024261987668e-11       0.000000000000e+00       9.100518119473e-14       3.633058172669e-15       1.070367921268e-15 
  471       2.907896668142e-10       1.690421945055e-12      -1.023256657470e-11       0.000000000000e+00       9.033150074404e-14       3.536840061067e-15       1.055985432222e-15 
  472       2.922800936527e-10       1.666615084903e-12      -1.021775465076e-11       0.000000000000e+00       8.966374072901e-14       3.442690983885e-15       1.041598728992e-15 
  473       2.937664392874e-10       1.642923490165e-12      -1.019822402780e-11       0.000000000000e+00       8.900188067964e-14       3.350602781993e-15       1.027209119520e-15 
  474       2.952480920311e-10       1.619358542033e-12      -1.017401603729e-11       0.000000000000e+00       8.834589798906e-14       3.260566727964e-15       1.012817918818e-15 
  475       2.967244311795e-10       1.595931769612e-12      -1.014517342788e-11       0.000000000000e+00       8.769576789823e-14       3.172573522238e-15       9.984264489668e-16 
  476       2.981948269673e-10       1.572654850594e-12      -1.011174037408e-11       0.000000000000e+00       8.705146348068e-14       3.086613289274e-15       9.840360391080e-16 
  477       2.996586405224e-10       1.549539611937e-12      -1.007376248492e-11       0.000000000000e+00       8.641295562724e-14       3.002675573706e-15       9.696480254435e-16 
  478       3.011152238215e-10       1.526598030543e-12      -1.003128681266e-11       0.000000000000e+00       8.578021303078e-14       2.920749336502e-15       9.552637512290e-16 
  479       3.025639196448e-10       1.503842233929e-12      -9.984361861433e-12       0.000000000000e+00       8.515320217093e-14       2.840822951121e-15       9.408845667702e-16 
  480       3.040040615312e-10       1.481284500909e-12      -9.933037595930e-12       0.000000000000e+00       8.453188729881e-14       2.762884199666e-15       9.265118294184e-16 
  481       3.054349737332e-10       1.458937262266e-12      -9.877365450079e-12       0.000000000000e+00       8.391623042176e-14       2.686920269044e-15       9.121469035662e-16 
  482       3.068559711723e-10       1.436813101431e-12      -9.817398335714e-12       0.000000000000e+00       8.330619128808e-14       2.612917747120e-15       8.977911606429e-16 
  483       3.082663593935e-10       1.414924755158e-12      -9.753190651256e-12       0.000000000000e+00       8.270172737173e-14       2.540862618877e-15       8.834459791104e-16 
  484       3.096654345208e-10       1.393285114201e-12      -9.684798290381e-12       0.000000000000e+00       8.210279385711e-14       2.470740262568e-15       8.691127444589e-16 
  485       3.110524832120e-10       1.371907223991e-12      -9.612278650702e-12       0.000000000000e+00       8.150934362374e-14       2.402535445875e-15       8.547928492021e-16 
  486       3.124267826139e-10       1.350804285309e-12      -9.535690642438e-12       0.000000000000e+00       8.092132723102e-14       2.336232322069e-15       8.404876928733e-16 
  487       3.137876003171e-10       1.329989654967e-12      -9.455094697093e-12       0.000000000000e+00       8.033869290295e-14       2.271814426158e-15       8.261986820210e-16 
  488       3.151341943114e-10       1.309476846482e-12      -9.370552776129e-12       0.000000000000e+00       7.976138651286e-14       2.209264671052e-15       8.119272302042e-16 
  489       3.164658129404e-10       1.289279530751e-12      -9.282128379642e-12       0.000000000000e+00       7.918935156813e-14       2.148565343714e-15       7.976747579884e-16 
  490       3.177816948570e-10       1.269411536730e-12      -9.189886555036e-12       0.000000000000e+00       7.862252919496e-14       2.089698101322e-15       7.834426929410e-16 
  491       3.190810689780e-10       1.249886852107e-12      -9.093893905698e-12       0.000000000000e+00       7.806085812304e-14       2.032643967418e-15       7.692324696272e-16 
  492       3.203631544395e-10       1.230719623985e-12      -8.994218599674e-12       0.000000000000e+00       7.750427467032e-14       1.977383328071e-15       7.550455296052e-16 
  493       3.216271605519e-10       1.211924159548e-12      -8.890930378343e-12       0.000000000000e+00       7.695271272775e-14       1.923895928032e-15       7.408833214226e-16 
  494       3.228722867546e-10       1.193514926747e-12      -8.784100565094e-12       0.000000000000e+00       7.640610374395e-14       1.872160866889e-15       7.267473006110e-16 
  495       3.240977225714e-10       1.175506554972e-12      -8.673802073997e-12       0.000000000000e+00       7.586437671002e-14       1.822156595223e-15       7.126389296827e-16 
  496       3.253026475654e-10       1.157913835726e-12      -8.560109418482e-12       0.000000000000e+00       7.532745814421e-14       1.773860910769e-15       6.985596781256e-16 
  497       3.264862312942e-10       1.140751723309e-12      -8.443098720010e-12       0.000000000000e+00       7.479527207668e-14       1.727250954567e-15       6.845110223992e-16 
  498       3.276476332647e-10       1.124035335484e-12      -8.322847716752e-12       0.000000000000e+00       7.426774003420e-14       1.682303207122e-15       6.704944459299e-16 
  499       3.287860028881e-10       1.107779954162e-12      -8.199435772264e-12       0.000000000000e+00       7.374478102493e-14       1.638993484561e-15       6.565114391073e-16 
  500       3.299004794354e-10       1.092001026075e-12      -8.072943884155e-12       0.000000000000e+00       7.322631152309e-14       1.597296934786e-15       6.425634992790e-16 
  501       3.309901919919e-10       1.076714163451e-12      -7.943454692772e-12       0.000000000000e+00       7.271224545374e-14       1.557188033633e-15       6.286521307470e-16 
  502       3.320542594125e-10       1.061935144693e-12      -7.811052489867e-12       0.000000000000e+00       7.220249417748e-14       1.518640581030e-15       6.147788447628e-16 
  503       3.330917902769e-10       1.047679915053e-12      -7.675823227277e-12       0.000000000000e+00       7.169696647520e-14       1.481627697151e-15       6.009451595232e-16 
  504       3.341018828442e-10       1.033964587310e-12      -7.537854525596e-12       0.000000000000e+00       7.119556853279e-14       1.446121818572e-15       5.871526001662e-16 
  505       3.350837558492e-10       1.020803555153e-12      -7.397233019267e-12       0.000000000000e+00       7.069821908655e-14       1.412097635785e-15       5.734026087243e-16 
  506       3.360371451252e-10       1.008203772177e-12      -7.254036290111e-12       0.000000000000e+00       7.020489537023e-14       1.379541006595e-15       5.596962711416e-16 
  507       3.369619183187e-10       9.961703094048e-13      -7.108340718510e-12       0.000000000000e+00       6.971558846162e-14       1.348440291937e-15       5.460345823838e-16 
  508       3.378579450985e-10       9.847082274626e-13      -6.960224133380e-12       0.000000000000e+00       6.923028823338e-14       1.318783435278e-15       5.324185357226e-16 
  509       3.387250971720e-10       9.738225763715e-13      -6.809765819597e-12       0.000000000000e+00       6.874898334495e-14       1.290557960164e-15       5.188491226891e-16 
  510       3.395632483017e-10       9.635183953372e-13      -6.657046525418e-12       0.000000000000e+00       6.827166123438e-14       1.263750967752e-15       5.053273330266e-16 
  511       3.403722743221e-10       9.538007125400e-13      -6.502148469907e-12       0.000000000000e+00       6.779830811016e-14       1.238349134351e-15       4.918541546449e-16 
  512       3.411520531554e-10       9.446745449251e-13      -6.345155350358e-12       0.000000000000e+00       6.732890894312e-14       1.214338708960e-15       4.784305735727e-16 
  513       3.419024648287e-10       9.361448979924e-13      -6.186152349721e-12       0.000000000000e+00       6.686344745821e-14       1.191705510802e-15       4.650575739116e-16 
  514       3.426233914901e-10       9.282167655865e-13      -6.025226144025e-12       0.000000000000e+00       6.640190612643e-14       1.170434926868e-15       4.517361377893e-16 
  515       3.433147174255e-10       9.208951296869e-13      -5.862464909802e-12       0.000000000000e+00       6.594426615661e-14       1.150511909448e-15       4.384672453128e-16 
  516       3.439763290746e-10       9.141849601979e-13      -5.697958331510e-12       0.000000000000e+00       6.549050748728e-14       1.131920973676e-15       4.252518745219e-16 
  517       3.446081150479e-10       9.080912147389e-13      -5.531797608959e-12       0.000000000000e+00       6.504060877856e-14       1.114646195062e-15       4.120910013424e-16 
  518       3.452099661429e-10       9.026188384339e-13      -5.364075464736e-12       0.000000000000e+00       6.459454740393e-14       1.098671207031e-15       3.989855995399e-16 
  519       3.457817753605e-10       8.977727637022e-13      -5.194886151626e-12       0.000000000000e+00       6.415229944217e-14       1.083979198465e-15       3.859366406724e-16 
  520       3.463234379219e-10       8.935579100479e-13      -5.024325460037e-12       0.000000000000e+00       6.371383966913e-14       1.070552911234e-15       3.729450940445e-16 
  521       3.468348512846e-10       8.899791838502e-13      -4.852490725426e-12       0.000000000000e+00       6.327914154964e-14       1.058374637741e-15       3.600119266601e-16 
  522       3.473159151593e-10       8.870414781535e-13      -4.679480835722e-12       0.000000000000e+00       6.284817722931e-14       1.047426218454e-15       3.471381031760e-16 
  523       3.477665315258e-10       8.847496724570e-13      -4.505396238750e-12       0.000000000000e+00       6.242091752643e-14       1.037689039448e-15       3.343245858554e-16 
  524       3.481866046504e-10       8.831086325054e-13      -4.330338949654e-12       0.000000000000e+00       6.199733192378e-14       1.029144029940e-15       3.215723345211e-16 
  525       3.485760411016e-10       8.821232100785e-13      -4.154412558324e-12       0.000000000000e+00       6.157738856048e-14       1.021771659828e-15       3.088823065087e-16 
  526       3.489347497667e-10       8.817982427811e-13      -3.977722236817e-12       0.000000000000e+00       6.116105422388e-14       1.015551937228e-15       2.962554566203e-16 
  527       3.492626418687e-10       8.821385538334e-13      -3.800374746782e-12       0.000000000000e+00       6.074829434135e-14       1.010464406016e-15       2.836927370777e-16 
  528       3.495596309823e-10       8.831489518611e-13      -3.622478446887e-12       0.000000000000e+00       6.033907297219e-14       1.006488143359e-15       2.711950974756e-16 
  529       3.498256330508e-10       8.848342306849e-13      -3.444143300239e-12       0.000000000000e+00       5.993335279943e-14       1.003601757257e-15       2.587634847353e-16 
  530       3.500605664024e-10       8.871991691110e-13      -3.265480881809e-12       0.000000000000e+00       5.953109512171e-14       1.001783384081e-15       2.463988430576e-16 
  531       3.502643517664e-10       8.902485307211e-13      -3.086604385859e-12       0.000000000000e+00       5.913225984512e-14       1.001010686111e-15       2.341021138767e-16 
  532       3.504369122902e-10       8.939870636621e-13      -2.907628633363e-12       0.000000000000e+00       5.873680547505e-14       1.001260849069e-15       2.218742358130e-16 
  533       3.505781735555e-10       8.984195004367e-13      -2.728670079432e-12       0.000000000000e+00       5.834468910803e-14       1.002510579666e-15       2.097161446270e-16 
  534       3.506880635948e-10       9.035505576927e-13      -2.549846820739e-12       0.000000000000e+00       5.795586642360e-14       1.004736103132e-15       1.976287731722e-16 
  535       3.507665129080e-10       9.093849360138e-13      -2.371278602941e-12       0.000000000000e+00       5.757029167615e-14       1.007913160754e-15       1.856130513487e-16 
  536       3.508134544788e-10       9.159273197091e-13      -2.193086828107e-12       0.000000000000e+00       5.718791768675e-14       1.012017007421e-15       1.736699060565e-16 
  537       3.508288237910e-10       9.231823766034e-13      -2.015394562137e-12       0.000000000000e+00       5.680869583504e-14       1.017022409153e-15       1.618002611489e-16 
  538       3.508125588454e-10       9.311547578270e-13      -1.838326542190e-12       0.000000000000e+00       5.643257605103e-14       1.022903640646e-15       1.500050373856e-16 
  539       3.507646001760e-10       9.398490976061e-13      -1.662009184107e-12       0.000000000000e+00       5.605950680699e-14       1.029634482806e-15       1.382851523866e-16 
  540       3.506848908666e-10       9.492700130526e-13      -1.486570589836e-12       0.000000000000e+00       5.568943510931e-14       1.037188220286e-15       1.266415205849e-16 
  541       3.505733765670e-10       9.594221039538e-13      -1.312140554852e-12       0.000000000000e+00       5.532230649028e-14       1.045537639028e-15       1.150750531806e-16 
  542       3.504300055100e-10       9.703099525633e-13      -1.138850575586e-12       0.000000000000e+00       5.495806500001e-14       1.054655023796e-15       1.035866580933e-16 
  543       3.502547285275e-10       9.819381233903e-13      -9.668338568497e-13       0.000000000000e+00       5.459665319826e-14       1.064512155718e-15       9.217723991649e-17 
  544       3.500475599877e-10       9.943096065075e-13      -7.962132733118e-13       0.000000000000e+00       5.423802110121e-14       1.075083676041e-15       8.084758956170e-17 
  545       3.498087623652e-10       1.007421102117e-12      -6.270648848121e-13       0.000000000000e+00       5.388215330151e-14       1.086357281338e-15       6.959805004259e-17 
  546       3.495386666425e-10       1.021267609387e-12      -4.594534594014e-13       0.000000000000e+00       5.352904255789e-14       1.098323796256e-15       5.842884165577e-17 
  547       3.492376118770e-10       1.035843970686e-12      -2.934444335021e-13       0.000000000000e+00       5.317868090131e-14       1.110973830884e-15       4.734017138906e-17 
  548       3.489059452423e-10       1.051144870738e-12      -1.291039144569e-13       0.000000000000e+00       5.283105963050e-14       1.124297779652e-15       3.633223283022e-17 
  549       3.485440220693e-10       1.067164835784e-12       3.350131692250e-14       0.000000000000e+00       5.248616930736e-14       1.138285820231e-15       2.540520607565e-17 
  550       3.481522058873e-10       1.083898232745e-12       1.943038038070e-13       0.000000000000e+00       5.214399975249e-14       1.152927912432e-15       1.455925763909e-17 
  551       3.477308684655e-10       1.101339268377e-12       3.532354108017e-13       0.000000000000e+00       5.180454004063e-14       1.168213797110e-15       3.794540360348e-18 
  552       3.472803898533e-10       1.119481988434e-12       5.102273213970e-13       0.000000000000e+00       5.146777849617e-14       1.184132995061e-15      -6.888806685990e-18 
  553       3.468011584224e-10       1.138320276829e-12       6.652100354206e-13       0.000000000000e+00       5.113370268859e-14       1.200674805922e-15      -1.749065828187e-17 
  554       3.462935709075e-10       1.157847854792e-12       8.181133664883e-13       0.000000000000e+00       5.080229942795e-14       1.217828307076e-15      -2.801090315705e-17 
  555       3.457580324471e-10       1.178058280029e-12       9.688664394563e-13       0.000000000000e+00       5.047355476036e-14       1.235582352547e-15      -3.844944408037e-17 
  556       3.451949566256e-10       1.198944945887e-12       1.117397687872e-12       0.000000000000e+00       5.014745396344e-14       1.253925571901e-15      -4.880619795109e-17 
  557       3.446047655133e-10       1.220501080509e-12       1.263634851425e-12       0.000000000000e+00       4.982398154183e-14       1.272846369151e-15      -5.908109589013e-17 
  558       3.439878897084e-10       1.242719745995e-12       1.407504973401e-12       0.000000000000e+00       4.950312122265e-14       1.292332921651e-15      -6.927408333139e-17 
  559       3.433447683777e-10       1.265593837565e-12       1.548934398129e-12       0.000000000000e+00       4.918485595093e-14       1.312373179002e-15      -7.938512011304e-17 
  560       3.426758492981e-10       1.289116082716e-12       1.687848768437e-12       0.000000000000e+00       4.886916788516e-14       1.332954861947e-15      -8.941418056880e-17 
  561       3.419815888973e-10       1.313279040383e-12       1.824173023103e-12       0.000000000000e+00       4.855603839271e-14       1.354065461276e-15      -9.936125361921e-17 
  562       3.412624522953e-10       1.338075100099e-12       1.957831394301e-12       0.000000000000e+00       4.824544804530e-14       1.375692236723e-15      -1.092263428630e-16 
  563       3.405189133453e-10       1.363496481156e-12       2.088747405061e-12       0.000000000000e+00       4.793737661453e-14       1.397822215870e-15      -1.190094666682e-16 
  564       3.397514546750e-10       1.389535231762e-12       2.216843866714e-12       0.000000000000e+00       4.763180306729e-14       1.420442193041e-15      -1.287106582638e-16 
  565       3.389605677279e-10       1.416183228206e-12       2.342042876347e-12       0.000000000000e+00       4.732870556128e-14       1.443538728209e-15      -1.383299658305e-16 
  566       3.381467528040e-10       1.443432174015e-12       2.464265814250e-12       0.000000000000e+00       4.702806144044e-14       1.467098145894e-15      -1.478674525925e-16 
  567       3.373105191012e-10       1.471273599111e-12       2.583433341374e-12       0.000000000000e+00       4.672984723047e-14       1.491106534061e-15      -1.573231969085e-16 
  568       3.364523847565e-10       1.499698858979e-12       2.699465396778e-12       0.000000000000e+00       4.643403863428e-14       1.515549743024e-15      -1.666972923632e-16 
  569       3.355728768872e-10       1.528699133820e-12       2.812281195081e-12       0.000000000000e+00       4.614061052747e-14       1.540413384343e-15      -1.759898478581e-16 
  570       3.346725316317e-10       1.558265427713e-12       2.921799223913e-12       0.000000000000e+00       4.584953695379e-14       1.565682829727e-15      -1.852009877037e-16 
  571       3.337518941909e-10       1.588388567777e-12       3.027937241370e-12       0.000000000000e+00       4.556079112064e-14       1.591343209932e-15      -1.943308517099e-16 
  572       3.328115188696e-10       1.619059203329e-12       3.130612273460e-12       0.000000000000e+00       4.527434539451e-14       1.617379413665e-15      -2.033795952777e-16 
  573       3.318519691168e-10       1.650267805044e-12       3.229740611560e-12       0.000000000000e+00       4.499017129649e-14       1.643776086480e-15      -2.123473894903e-16 
  574       3.308738175680e-10       1.682004664118e-12       3.325237809864e-12       0.000000000000e+00       4.470823949773e-14       1.670517629679e-15      -2.212344212049e-16 
  575       3.298776460852e-10       1.714259891422e-12       3.417018682833e-12       0.000000000000e+00       4.442851981491e-14       1.697588199216e-15      -2.300408931431e-16 
  576       3.288640457990e-10       1.747023416670e-12       3.504997302653e-12       0.000000000000e+00       4.415098120569e-14       1.724971704593e-15      -2.387670239833e-16 
  577       3.278336171491e-10       1.780284987571e-12       3.589086996678e-12       0.000000000000e+00       4.387559176425e-14       1.752651807764e-15      -2.474130484507e-16 
  578       3.267869699257e-10       1.814034168996e-12       3.669200344888e-12       0.000000000000e+00       4.360231871670e-14       1.780611922031e-15      -2.559792174099e-16 
  579       3.257247233106e-10       1.848260342134e-12       3.745249177339e-12       0.000000000000e+00       4.333112841658e-14       1.808835210949e-15      -2.644657979552e-16 
  580       3.246475059184e-10       1.882952703652e-12       3.817144571611e-12       0.000000000000e+00       4.306198634033e-14       1.837304587222e-15      -2.728730735024e-16 
  581       3.235559558376e-10       1.918100264856e-12       3.884796850264e-12       0.000000000000e+00       4.279485708279e-14       1.866002711608e-15      -2.812013438800e-16 
  582       3.224507206717e-10       1.953691850854e-12       3.948115578287e-12       0.000000000000e+00       4.252970435261e-14       1.894911991815e-15      -2.894509254202e-16 
  583       3.213324320538e-10       1.989715955019e-12       4.007023680832e-12       0.000000000000e+00       4.226649642437e-14       1.924016807370e-15      -2.976219619274e-16 
  584       3.202016284079e-10       2.026160300115e-12       4.061500189035e-12       0.000000000000e+00       4.200522265353e-14       1.953310247514e-15      -3.057138522087e-16 
  585       3.190588303389e-10       2.063012264550e-12       4.111538557017e-12       0.000000000000e+00       4.174587736508e-14       1.982787539455e-15      -3.137258084224e-16 
  586       3.179045660175e-10       2.100259025188e-12       4.157132640666e-12       0.000000000000e+00       4.148845443171e-14       2.012443837327e-15      -3.216570439315e-16 
  587       3.167393712117e-10       2.137887556457e-12       4.198276700062e-12       0.000000000000e+00       4.123294727118e-14       2.042274221867e-15      -3.295067733282e-16 
  588       3.155637893190e-10       2.175884629458e-12       4.234965401904e-12       0.000000000000e+00       4.097934884376e-14       2.072273700104e-15      -3.372742124588e-16 
  589       3.143783713988e-10       2.214236811076e-12       4.267193821945e-12       0.000000000000e+00       4.072765164960e-14       2.102437205044e-15      -3.449585784485e-16 
  590       3.131836762047e-10       2.252930463085e-12       4.294957447411e-12       0.000000000000e+00       4.047784772613e-14       2.132759595352e-15      -3.525590897254e-16 
  591       3.119802702160e-10       2.291951741261e-12       4.318252179435e-12       0.000000000000e+00       4.022992864548e-14       2.163235655040e-15      -3.600749660456e-16 
  592       3.107687276703e-10       2.331286594490e-12       4.337074335485e-12       0.000000000000e+00       3.998388551182e-14       2.193860093151e-15      -3.675054285180e-16 
  593       3.095496305958e-10       2.370920763874e-12       4.351420651790e-12       0.000000000000e+00       3.973970895883e-14       2.224627543443e-15      -3.748496996283e-16 
  594       3.083235688430e-10       2.410839781845e-12       4.361288285768e-12       0.000000000000e+00       3.949738914703e-14       2.255532564074e-15      -3.821070032642e-16 
  595       3.070911401171e-10       2.451028971272e-12       4.366674818459e-12       0.000000000000e+00       3.925691576125e-14       2.286569637289e-15      -3.892765647399e-16 
  596       3.058529500102e-10       2.491473444568e-12       4.367578256945e-12       0.000000000000e+00       3.901827800795e-14       2.317733169100e-15      -3.963576108205e-16 
  597       3.046096120334e-10       2.532158102802e-12       4.363997036785e-12       0.000000000000e+00       3.878146461266e-14       2.349017488978e-15      -4.033493697471e-16 
  598       3.033617476487e-10       2.573067634806e-12       4.355930024443e-12       0.000000000000e+00       3.854646381739e-14       2.380416849529e-15      -4.102510712607e-16 
  599       3.021099863015e-10       2.614186516285e-12       4.343376519710e-12       0.000000000000e+00       3.831326337800e-14       2.411925426188e-15      -4.170619466277e-16 
  600       3.008549654526e-10       2.655499008927e-12       4.326336258139e-12       0.000000000000e+00       3.808185056158e-14       2.443537316899e-15      -4.237812286638e-16 
  601       2.995973306103e-10       2.696989159510e-12       4.304809413469e-12       0.000000000000e+00       3.785221214392e-14       2.475246541797e-15      -4.304081517592e-16 
  602       2.983377353627e-10       2.738640799013e-12       4.278796600058e-12       0.000000000000e+00       3.762433440681e-14       2.507047042900e-15      -4.369419519028e-16 
  603       2.970768414095e-10       2.780437541722e-12       4.248298875302e-12       0.000000000000e+00       3.739820313553e-14       2.538932683789e-15      -4.433818667071e-16 
  604       2.958153185947e-10       2.822362784344e-12       4.213317742076e-12       0.000000000000e+00       3.717380361617e-14       2.570897249295e-15      -4.497271354327e-16 
  605       2.945538449383e-10       2.864399705111e-12       4.173855151149e-12       0.000000000000e+00       3.695112063309e-14       2.602934445180e-15      -4.559769990129e-16 
  606       2.932931066684e-10       2.906531262892e-12       4.129913503622e-12       0.000000000000e+00       3.673013846626e-14       2.635037897828e-15      -4.621307000786e-16 
  607       2.920337982538e-10       2.948740196303e-12       4.081495653353e-12       0.000000000000e+00       3.651084088871e-14       2.667201153926e-15      -4.681874829826e-16 
  608       2.907766224358e-10       2.991009022812e-12       4.028604909382e-12       0.000000000000e+00       3.629321116390e-14       2.699417680148e-15      -4.741465938244e-16 
  609       2.895222902603e-10       3.033320037851e-12       3.971245038364e-12       0.000000000000e+00       3.607723204310e-14       2.731680862842e-15      -4.800072804748e-16 
  610       2.882715211102e-10       3.075655313926e-12       3.909420266995e-12       0.000000000000e+00       3.586288576284e-14       2.763984007717e-15      -4.857687926007e-16 
  611       2.870250427373e-10       3.117996699722e-12       3.843135284441e-12       0.000000000000e+00       3.565015404224e-14       2.796320339520e-15      -4.914303816893e-16 
  612       2.857835912947e-10       3.160325819216e-12       3.772395244763e-12       0.000000000000e+00       3.543901808047e-14       2.828683001731e-15      -4.969913010732e-16 
  613       2.845479113686e-10       3.202624070786e-12       3.697205769352e-12       0.000000000000e+00       3.522945855410e-14       2.861065056240e-15      -5.024508059549e-16 
  614       2.833187560110e-10       3.244872626317e-12       3.617572949348e-12       0.000000000000e+00       3.502145561454e-14       2.893459483035e-15      -5.078081534312e-16 
  615       2.820968867711e-10       3.287052430312e-12       3.533503348078e-12       0.000000000000e+00       3.481498888538e-14       2.925859179888e-15      -5.130626025182e-16 
  616       2.808830737281e-10       3.329144199001e-12       3.445004003475e-12       0.000000000000e+00       3.461003745986e-14       2.958256962037e-15      -5.182134141755e-16 
  617       2.796780955230e-10       3.371128419449e-12       3.352082430513e-12       0.000000000000e+00       3.440657989819e-14       2.990645561873e-15      -5.232598513313e-16 
  618       2.784827393908e-10       3.412985348669e-12       3.254746623633e-12       0.000000000000e+00       3.420459422502e-14       3.023017628625e-15      -5.282011789067e-16 
  619       2.772978011929e-10       3.454695012724e-12       3.153005059169e-12       0.000000000000e+00       3.400405792677e-14       3.055365728043e-15      -5.330366638406e-16 
  620       2.761240854488e-10       3.496237205843e-12       3.046866697780e-12       0.000000000000e+00       3.380494794909e-14       3.087682342083e-15      -5.377655751139e-16 
  621       2.749624053685e-10       3.537591489525e-12       2.936340986875e-12       0.000000000000e+00       3.360724069421e-14       3.119959868596e-15      -5.423871837748e-16 
  622       2.738135007761e-10       3.578738693158e-12       2.821445558605e-12       0.000000000000e+00       3.341091544598e-14       3.152190795673e-15      -5.469010306770e-16 
  623       2.726777897037e-10       3.619665456262e-12       2.702229516940e-12       0.000000000000e+00       3.321596473833e-14       3.184368229821e-15      -5.513077365351e-16 
  624       2.715556110420e-10       3.660359790888e-12       2.578750700898e-12       0.000000000000e+00       3.302238422454e-14       3.216485379544e-15      -5.556082108939e-16 
  625       2.704473061287e-10       3.700809589319e-12       2.451068043170e-12       0.000000000000e+00       3.283016927010e-14       3.248535381526e-15      -5.598033862396e-16 
  626       2.693532187554e-10       3.741002623641e-12       2.319241574926e-12       0.000000000000e+00       3.263931495111e-14       3.280511300381e-15      -5.638942181070e-16 
  627       2.682736951742e-10       3.780926545321e-12       2.183332430632e-12       0.000000000000e+00       3.244981605278e-14       3.312406128385e-15      -5.678816851870e-16 
  628       2.672090841046e-10       3.820568884779e-12       2.043402852856e-12       0.000000000000e+00       3.226166706790e-14       3.344212785216e-15      -5.717667894345e-16 
  629       2.661597367398e-10       3.859917050960e-12       1.899516197081e-12       0.000000000000e+00       3.207486219525e-14       3.375924117695e-15      -5.755505561754e-16 
  630       2.651260067541e-10       3.898958330912e-12       1.751736936518e-12       0.000000000000e+00       3.188939533811e-14       3.407532899525e-15      -5.792340342147e-16 
  631       2.641082503089e-10       3.937679889360e-12       1.600130666914e-12       0.000000000000e+00       3.170526010268e-14       3.439031831026e-15      -5.828182959437e-16 
  632       2.631068260600e-10       3.976068768275e-12       1.444764111367e-12       0.000000000000e+00       3.152244979655e-14       3.470413538878e-15      -5.863044374475e-16 
  633       2.621220951637e-10       4.014111886452e-12       1.285705125136e-12       0.000000000000e+00       3.134095742718e-14       3.501670575860e-15      -5.896935786127e-16 
  634       2.611544212844e-10       4.051796039086e-12       1.123022700449e-12       0.000000000000e+00       3.116077570034e-14       3.532795420586e-15      -5.929868632350e-16 
  635       2.602041706004e-10       4.089107897340e-12       9.567869713205e-13       0.000000000000e+00       3.098189701856e-14       3.563780477247e-15      -5.961854591265e-16 
  636       2.592717118111e-10       4.126034007924e-12       7.870692183567e-13       0.000000000000e+00       3.080431347959e-14       3.594618075347e-15      -5.992905582234e-16 
  637       2.583574161439e-10       4.162560792667e-12       6.139418735709e-13       0.000000000000e+00       3.062801687489e-14       3.625300469444e-15      -6.023033766934e-16 
  638       2.574616573603e-10       4.198674548093e-12       4.374785251931e-13       0.000000000000e+00       3.045299868807e-14       3.655819838891e-15      -6.052251550435e-16 
  639       2.565848117632e-10       4.234361444991e-12       2.577539224815e-13       0.000000000000e+00       3.027925009331e-14       3.686168287568e-15      -6.080571582274e-16 
  640       2.557272582035e-10       4.269607527993e-12       7.484398053383e-14       0.000000000000e+00       3.010676195388e-14       3.716337843628e-15      -6.108006757527e-16 
  641       2.548893780864e-10       4.304398715146e-12      -1.111742149011e-13       0.000000000000e+00       2.993552482057e-14       3.746320459235e-15      -6.134570217890e-16 
  642       2.540715553788e-10       4.338720797488e-12      -3.002224026126e-13       0.000000000000e+00       2.976552893015e-14       3.776108010298e-15      -6.160275352752e-16 
  643       2.532741766154e-10       4.372559438619e-12      -4.922211411164e-13       0.000000000000e+00       2.959676420383e-14       3.805692296214e-15      -6.185135800269e-16 
  644       2.524976309059e-10       4.405900174276e-12      -6.870898038433e-13       0.000000000000e+00       2.942922024571e-14       3.835065039609e-15      -6.209165448441e-16 
  645       2.517423099413e-10       4.438728411910e-12      -8.847465743284e-13       0.000000000000e+00       2.926288634125e-14       3.864217886071e-15      -6.232378436187e-16 
  646       2.510086080009e-10       4.471029430257e-12      -1.085108441399e-12       0.000000000000e+00       2.909775145574e-14       3.893142403893e-15      -6.254789154421e-16 
  647       2.502969219591e-10       4.502788378911e-12      -1.288091194365e-12       0.000000000000e+00       2.893380423272e-14       3.921830083813e-15      -6.276412247125e-16 
  648       2.496076512918e-10       4.533990277901e-12      -1.493609418204e-12       0.000000000000e+00       2.877103299249e-14       3.950272338748e-15      -6.297262612429e-16 
