# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  411       2.317490380983e-10       2.834184227770e-12      -2.710286480046e-12       5.799283531343e-15       1.443339701517e-13       1.456491365255e-14       1.862656657435e-15 
  412       2.317666369096e-10       2.825440627765e-12      -2.942648649122e-12       5.817800903498e-15       1.431502180561e-13       1.426741200992e-14       1.851006201172e-15 
  413       2.318333930182e-10       2.816208399158e-12      -3.172657511226e-12       5.836437003034e-15       1.419789826359e-13       1.397464370270e-14       1.839255585522e-15 
  414       2.319485897278e-10       2.806491789910e-12      -3.400212339569e-12       5.855193485655e-15       1.408200822309e-13       1.368656733972e-14       1.827407251687e-15 
  415       2.321114852063e-10       2.796295209285e-12      -3.625211261858e-12       5.874072015257e-15       1.396733268236e-13       1.340313926759e-14       1.815463685533e-15 
  416       2.323213123102e-10       2.785623228951e-12      -3.847551255309e-12       5.893074263922e-15       1.385385179771e-13       1.312431355363e-14       1.803427417825e-15 
  417       2.325772784093e-10       2.774480584080e-12      -4.067128141645e-12       5.912201911901e-15       1.374154487717e-13       1.285004196881e-14       1.791301024464e-15 
  418       2.328785652105e-10       2.762872174447e-12      -4.283836582114e-12       5.931456647609e-15       1.363039037429e-13       1.258027397067e-14       1.779087126722e-15 
  419       2.332243285828e-10       2.750803065531e-12      -4.497570072488e-12       5.950840167605e-15       1.352036588182e-13       1.231495668625e-14       1.766788391480e-15 
  420       2.336136983814e-10       2.738278489616e-12      -4.708220938077e-12       5.970354176589e-15       1.341144812549e-13       1.205403489505e-14       1.754407531460e-15 
  421       2.340457782719e-10       2.725303846888e-12      -4.915680328730e-12       5.990000387382e-15       1.330361295773e-13       1.179745101192e-14       1.741947305462e-15 
  422       2.345196455554e-10       2.711884706535e-12      -5.119838213850e-12       6.009780520920e-15       1.319683535136e-13       1.154514507000e-14       1.729410518602e-15 
  423       2.350343509919e-10       2.698026807852e-12      -5.320583377395e-12       6.029696306241e-15       1.309108939341e-13       1.129705470369e-14       1.716800022543e-15 
  424       2.355889186257e-10       2.683736061336e-12      -5.517803412889e-12       6.049749480473e-15       1.298634827878e-13       1.105311513154e-14       1.704118715737e-15 
  425       2.361823456090e-10       2.669018549785e-12      -5.711384718429e-12       6.069941788820e-15       1.288258430401e-13       1.081325913919e-14       1.691369543654e-15 
  426       2.368136020268e-10       2.653880529403e-12      -5.901212491691e-12       6.090274984556e-15       1.277976886100e-13       1.057741706233e-14       1.678555499022e-15 
  427       2.374817144767e-10       2.638328624756e-12      -6.087184716960e-12       6.110750439548e-15       1.267787738893e-13       1.034552628297e-14       1.665679288723e-15 
  428       2.381860202982e-10       2.622370418719e-12      -6.269254660483e-12       6.131367961284e-15       1.257690442835e-13       1.011756010905e-14       1.652742321517e-15 
  429       2.389259216478e-10       2.606013884760e-12      -6.447389811066e-12       6.152126935578e-15       1.247684906692e-13       9.893499843815e-15       1.639745686343e-15 
  430       2.397008024042e-10       2.589267196123e-12      -6.621558022861e-12       6.173026712125e-15       1.237771002453e-13       9.673325350449e-15       1.626690482561e-15 
  431       2.405100280477e-10       2.572138727053e-12      -6.791727519558e-12       6.194066604235e-15       1.227948565028e-13       9.457015041223e-15       1.613577819970e-15 
  432       2.413529455399e-10       2.554637054022e-12      -6.957866898586e-12       6.215245888566e-15       1.218217391947e-13       9.244545866686e-15       1.600408818822e-15 
  433       2.422288832030e-10       2.536770956958e-12      -7.119945135302e-12       6.236563804854e-15       1.208577243059e-13       9.035893304842e-15       1.587184609845e-15 
  434       2.431371505990e-10       2.518549420469e-12      -7.277931587190e-12       6.258019555648e-15       1.199027840231e-13       8.831031350326e-15       1.573906334254e-15 
  435       2.440770384092e-10       2.499981635076e-12      -7.431795998054e-12       6.279612306042e-15       1.189568867047e-13       8.629932503586e-15       1.560575143768e-15 
  436       2.450478183137e-10       2.481076998435e-12      -7.581508502213e-12       6.301341183407e-15       1.180199968508e-13       8.432567760059e-15       1.547192200632e-15 
  437       2.460487428706e-10       2.461845116567e-12      -7.727039628694e-12       6.323205277123e-15       1.170920750728e-13       8.238906599346e-15       1.533758677627e-15 
  438       2.470790453956e-10       2.442295805083e-12      -7.868360305432e-12       6.345203638314e-15       1.161730780636e-13       8.048916974398e-15       1.520275758093e-15 
  439       2.481379398411e-10       2.422439090416e-12      -8.005441863459e-12       6.367335279579e-15       1.152629585675e-13       7.862565300687e-15       1.506744635941e-15 
  440       2.492246206761e-10       2.402285211040e-12      -8.138256041103e-12       6.389599174723e-15       1.143616653499e-13       7.679816445388e-15       1.493166515674e-15 
  441       2.503382627649e-10       2.381844618706e-12      -8.266774988181e-12       6.411994258493e-15       1.134691431671e-13       7.500633716554e-15       1.479542612398e-15 
  442       2.514780212472e-10       2.361127979663e-12      -8.390971270195e-12       6.434519426309e-15       1.125853327369e-13       7.324978852300e-15       1.465874151846e-15 
  443       2.526430314169e-10       2.340146175891e-12      -8.510817872524e-12       6.457173533994e-15       1.117101707074e-13       7.152812009975e-15       1.452162370389e-15 
  444       2.538324086017e-10       2.318910306320e-12      -8.626288204622e-12       6.479955397511e-15       1.108435896279e-13       6.984091755344e-15       1.438408515056e-15 
  445       2.550452480429e-10       2.297431688065e-12      -8.737356104213e-12       6.502863792693e-15       1.099855179183e-13       6.818775051765e-15       1.424613843550e-15 
  446       2.562806247741e-10       2.275721857651e-12      -8.843995841484e-12       6.525897454977e-15       1.091358798391e-13       6.656817249366e-15       1.410779624263e-15 
  447       2.575375935010e-10       2.253792572237e-12      -8.946182123280e-12       6.549055079134e-15       1.082945954610e-13       6.498172074225e-15       1.396907136297e-15 
  448       2.588151884807e-10       2.231655810849e-12      -9.043890097300e-12       6.572335319005e-15       1.074615806356e-13       6.342791617550e-15       1.382997669477e-15 
  449       2.601124234013e-10       2.209323775600e-12      -9.137095356289e-12       6.595736787230e-15       1.066367469644e-13       6.190626324852e-15       1.369052524367e-15 
  450       2.614282912607e-10       2.186808892925e-12      -9.225773942240e-12       6.619258054984e-15       1.058200017692e-13       6.041624985128e-15       1.355073012293e-15 
  451       2.627617642469e-10       2.164123814803e-12      -9.309902350579e-12       6.642897651708e-15       1.050112480619e-13       5.895734720036e-15       1.341060455352e-15 
  452       2.641117936164e-10       2.141281419985e-12      -9.389457534368e-12       6.666654064841e-15       1.042103845144e-13       5.752900973076e-15       1.327016186435e-15 
  453       2.654773095743e-10       2.118294815222e-12      -9.464416908495e-12       6.690525739554e-15       1.034173054284e-13       5.613067498766e-15       1.312941549239e-15 
  454       2.668572211536e-10       2.095177336495e-12      -9.534758353871e-12       6.714511078479e-15       1.026319007054e-13       5.476176351822e-15       1.298837898288e-15 
  455       2.682504160942e-10       2.071942550237e-12      -9.600460221626e-12       6.738608441448e-15       1.018540558168e-13       5.342167876334e-15       1.284706598946e-15 
  456       2.696557607227e-10       2.048604254562e-12      -9.661501337299e-12       6.762816145220e-15       1.010836517732e-13       5.210980694946e-15       1.270549027439e-15 
  457       2.710720998316e-10       2.025176480494e-12      -9.717861005040e-12       6.787132463217e-15       1.003205650949e-13       5.082551698036e-15       1.256366570865e-15 
  458       2.724982565587e-10       2.001673493194e-12      -9.769519011797e-12       6.811555625252e-15       9.956466778162e-14       4.956816032887e-15       1.242160627215e-15 
  459       2.739330322667e-10       1.978109793186e-12      -9.816455631519e-12       6.836083817268e-15       9.881582728223e-14       4.833707092875e-15       1.227932605392e-15 
  460       2.753752064222e-10       1.954500117584e-12      -9.858651629344e-12       6.860715181066e-15       9.807390646485e-14       4.713156506640e-15       1.213683925221e-15 
  461       2.768235364754e-10       1.930859441319e-12      -9.896088265796e-12       6.885447814038e-15       9.733876358662e-14       4.595094127268e-15       1.199416017471e-15 
  462       2.782767577394e-10       1.907202978370e-12      -9.928747300984e-12       6.910279768901e-15       9.661025226370e-14       4.479448021466e-15       1.185130323872e-15 
  463       2.797335832697e-10       1.883546182985e-12      -9.956610998789e-12       6.935209053430e-15       9.588822144109e-14       4.366144458744e-15       1.170828297130e-15 
  464       2.811927037433e-10       1.859904750915e-12      -9.979662131066e-12       6.960233630189e-15       9.517251536257e-14       4.255107900591e-15       1.156511400942e-15 
  465       2.826527873385e-10       1.836294620635e-12      -9.997883981836e-12       6.985351416262e-15       9.446297354059e-14       4.146260989652e-15       1.142181110017e-15 
  466       2.841126198866e-10       1.812730916687e-12      -1.001126825499e-11       7.010560221208e-15       9.375945762247e-14       4.039537168048e-15       1.127838871657e-15 
  467       2.855715303861e-10       1.789224740914e-12      -1.001983906035e-11       7.035857559319e-15       9.306193297260e-14       3.934918987592e-15       1.113485989154e-15 
  468       2.870289785270e-10       1.765786283532e-12      -1.002362968425e-11       7.061240830976e-15       9.237038957630e-14       3.832400973508e-15       1.099123734789e-15 
  469       2.884844155749e-10       1.742425872606e-12      -1.002267476212e-11       7.086707383601e-15       9.168481535834e-14       3.731977099500e-15       1.084753387929e-15 
  470       2.899372843278e-10       1.719153974701e-12      -1.001701028711e-11       7.112254511355e-15       9.100519616767e-14       3.633640783888e-15       1.070376235029e-15 
  471       2.913870190727e-10       1.695981195517e-12      -1.000667361862e-11       7.137879454837e-15       9.033151576218e-14       3.537384885752e-15       1.055993569622e-15 
  472       2.928330455427e-10       1.672918280542e-12      -9.991703490834e-12       7.163579400782e-15       8.966375579339e-14       3.443201701072e-15       1.041606692317e-15 
  473       2.942747808732e-10       1.649976115688e-12      -9.972140021312e-12       7.189351481760e-15       8.900189579122e-14       3.351082958875e-15       1.027216910795e-15 
  474       2.957116335591e-10       1.627165727942e-12      -9.948024719504e-12       7.215192775876e-15       8.834591314869e-14       3.261019817372e-15       1.012825539801e-15 
  475       2.971430034114e-10       1.604498286004e-12      -9.919400495326e-12       7.241100306464e-15       8.769578310666e-14       3.173002860101e-15       9.984339011454e-16 
  476       2.985682815139e-10       1.581985100933e-12      -9.886311667704e-12       7.267071041790e-15       8.705147873855e-14       3.087022092074e-15       9.840433236953e-16 
  477       2.999868501798e-10       1.559637626795e-12      -9.848803973134e-12       7.293101894751e-15       8.641297093511e-14       3.003066935913e-15       9.696551433715e-16 
  478       3.013980829088e-10       1.537467461298e-12      -9.806924574227e-12       7.319189722568e-15       8.578022838909e-14       2.921126227994e-15       9.552707031443e-16 
  479       3.028013443437e-10       1.515486346446e-12      -9.760722068267e-12       7.345331326490e-15       8.515321758002e-14       2.841188214590e-15       9.408913530285e-16 
  480       3.041959902267e-10       1.493706169173e-12      -9.710246495763e-12       7.371523451490e-15       8.453190275890e-14       2.763240548014e-15       9.265184500797e-16 
  481       3.055813673570e-10       1.472138961996e-12      -9.655549349001e-12       7.397762785964e-15       8.391624593297e-14       2.687270282759e-15       9.121533583894e-16 
  482       3.069568135468e-10       1.450796903652e-12      -9.596683580598e-12       7.424045961430e-15       8.330620685040e-14       2.613263871642e-15       8.977974490807e-16 
  483       3.083216575782e-10       1.429692319747e-12      -9.533703612054e-12       7.450369552225e-15       8.270174298507e-14       2.541207161942e-15       8.834521003043e-16 
  484       3.096752191603e-10       1.408837683396e-12      -9.466665342307e-12       7.476730075205e-15       8.210280952123e-14       2.471085391549e-15       8.691186972336e-16 
  485       3.110168088856e-10       1.388245615869e-12      -9.395626156283e-12       7.503123989444e-15       8.150935933829e-14       2.402883185100e-15       8.547986320606e-16 
  486       3.123457281867e-10       1.367928887234e-12      -9.320644933451e-12       7.529547695931e-15       8.092134299554e-14       2.336584550124e-15       8.404933039915e-16 
  487       3.136612692933e-10       1.347900417002e-12      -9.241782056375e-12       7.555997537268e-15       8.033870871685e-14       2.272172873185e-15       8.262041192421e-16 
  488       3.149627151888e-10       1.328173274768e-12      -9.159099419269e-12       7.582469797371e-15       7.976140237543e-14       2.209630916020e-15       8.119324910339e-16 
  489       3.162493395670e-10       1.308760680861e-12      -9.072660436547e-12       7.608960701166e-15       7.918936747854e-14       2.148940811686e-15       7.976798395890e-16 
  490       3.175204067889e-10       1.289676006981e-12      -8.982530051377e-12       7.635466414290e-15       7.862254515223e-14       2.090084060700e-15       7.834475921265e-16 
  491       3.187751718394e-10       1.270932776846e-12      -8.888774744235e-12       7.661983042787e-15       7.806087412608e-14       2.033041527179e-15       7.692371828574e-16 
  492       3.200128802841e-10       1.252544666837e-12      -8.791462541459e-12       7.688506632809e-15       7.750429071791e-14       1.977793434987e-15       7.550500529807e-16 
  493       3.212327682261e-10       1.234525506640e-12      -8.690663023797e-12       7.715033170310e-15       7.695272881851e-14       1.924319363871e-15       7.408876506789e-16 
  494       3.224340622624e-10       1.216889279891e-12      -8.586447334965e-12       7.741558580751e-15       7.640611987640e-14       1.872598245610e-15       7.267514311134e-16 
  495       3.236159794413e-10       1.199650124820e-12      -8.478888190200e-12       7.768078728795e-15       7.586439288252e-14       1.822608360151e-15       7.126428564205e-16 
  496       3.247777272182e-10       1.182822334892e-12      -8.368059884807e-12       7.794589418003e-15       7.532747435499e-14       1.774327331754e-15       6.985633957066e-16 
  497       3.259185034134e-10       1.166420359456e-12      -8.254038302720e-12       7.821086390538e-15       7.479528832382e-14       1.727732125134e-15       6.845145250441e-16 
  498       3.270374961679e-10       1.150458804386e-12      -8.136900925050e-12       7.847565326859e-15       7.426775631564e-14       1.682799041604e-15       6.704977274669e-16 
  499       3.281338839008e-10       1.134952432722e-12      -8.016726838638e-12       7.874021845422e-15       7.374479733847e-14       1.639503715215e-15       6.565144929661e-16 
  500       3.292068352658e-10       1.119916165321e-12      -7.893596744610e-12       7.900451502377e-15       7.322632786637e-14       1.597821108900e-15       6.425663184854e-16 
  501       3.302555091077e-10       1.105365081496e-12      -7.767592966930e-12       7.926849791269e-15       7.271226182426e-14       1.557725510612e-15       6.286547079171e-16 
  502       3.312790544196e-10       1.091314419658e-12      -7.638799460950e-12       7.953212142733e-15       7.220251057259e-14       1.519190529474e-15       6.147811720973e-16 
  503       3.322766102994e-10       1.077779577966e-12      -7.507301821966e-12       7.979533924195e-15       7.169698289209e-14       1.482189091914e-15       6.009472288017e-16 
  504       3.332473059065e-10       1.064776114967e-12      -7.373187293771e-12       8.005810439569e-15       7.119558496849e-14       1.446693437809e-15       5.871544027414e-16 
  505       3.341903880688e-10       1.052317899282e-12      -7.236541868828e-12       8.032037268859e-15       7.069823553797e-14       1.412678097224e-15       5.734041356939e-16 
  506       3.351056082352e-10       1.040411498741e-12      -7.097441479548e-12       8.058211298321e-15       7.020491183435e-14       1.380128922763e-15       5.596975140595e-16 
  507       3.359928465855e-10       1.029061630875e-12      -6.955960570102e-12       8.084329719387e-15       6.971560493549e-14       1.349034309828e-15       5.460355334474e-16 
  508       3.368519854051e-10       1.018272999027e-12      -6.812174989015e-12       8.110389691300e-15       6.923030471415e-14       1.319382237100e-15       5.324191877841e-16 
  509       3.376829091017e-10       1.008050292133e-12      -6.666161996358e-12       8.136388340977e-15       6.874899982987e-14       1.291160264087e-15       5.188494692663e-16 
  510       3.384855042217e-10       9.983981844904e-13      -6.518000270929e-12       8.162322762861e-15       6.827167772078e-14       1.264355528657e-15       5.053273683147e-16 
  511       3.392596594673e-10       9.893213355381e-13      -6.367769917447e-12       8.188190018788e-15       6.779832459549e-14       1.238954744591e-15       4.918538735274e-16 
  512       3.400052657131e-10       9.808243896266e-13      -6.215552473733e-12       8.213987137836e-15       6.732892542491e-14       1.214944199115e-15       4.784299716330e-16 
  513       3.407222160223e-10       9.729119757951e-13      -6.061430917900e-12       8.239711116191e-15       6.686346393412e-14       1.192309750446e-15       4.650566474442e-16 
  514       3.414104056642e-10       9.655887075456e-13      -5.905489675541e-12       8.265358916997e-15       6.640192259419e-14       1.171036825337e-15       4.517348838114e-16 
  515       3.420697321301e-10       9.588591826178e-13      -5.747814626914e-12       8.290927470224e-15       6.594428261408e-14       1.151110416612e-15       4.384656615758e-16 
  516       3.427000951505e-10       9.527279827635e-13      -5.588493114131e-12       8.316413672516e-15       6.549052393242e-14       1.132515080713e-15       4.252499595230e-16 
  517       3.433013967117e-10       9.471996735214e-13      -5.427613948344e-12       8.341814387056e-15       6.504062520942e-14       1.115234935240e-15       4.120887543362e-16 
  518       3.438735410722e-10       9.422788039915e-13      -5.265267416932e-12       8.367126443422e-15       6.459456381871e-14       1.099253656492e-15       3.989830205501e-16 
  519       3.444164347799e-10       9.379699066103e-13      -5.101545290691e-12       8.392346637445e-15       6.415231583916e-14       1.084554477012e-15       3.859337305036e-16 
  520       3.449299866881e-10       9.342774969252e-13      -4.936540831016e-12       8.417471731066e-15       6.371385604674e-14       1.071120183125e-15       3.729418542939e-16 
  521       3.454141079730e-10       9.312060733688e-13      -4.770348797092e-12       8.442498452198e-15       6.327915790640e-14       1.058933112483e-15       3.600083597295e-16 
  522       3.458687121497e-10       9.287601170344e-13      -4.603065453082e-12       8.467423494580e-15       6.284819356387e-14       1.047975151603e-15       3.471342122836e-16 
  523       3.462937150890e-10       9.269440914497e-13      -4.434788575310e-12       8.492243517636e-15       6.242093383755e-14       1.038227733414e-15       3.343203750479e-16 
  524       3.466890350347e-10       9.257624423525e-13      -4.265617459451e-12       8.516955146334e-15       6.199734821036e-14       1.029671834795e-15       3.215678086856e-16 
  525       3.470545926195e-10       9.252195974643e-13      -4.095652927718e-12       8.541554971045e-15       6.157740482154e-14       1.022287974117e-15       3.088774713849e-16 
  526       3.473903108819e-10       9.253199662659e-13      -3.924997336050e-12       8.566039547399e-15       6.116107045855e-14       1.016056208788e-15       2.962503188126e-16 
  527       3.476961152834e-10       9.260679397714e-13      -3.753754581296e-12       8.590405396146e-15       6.074831054892e-14       1.010956132791e-15       2.836873040673e-16 
  528       3.479719337243e-10       9.274678903035e-13      -3.582030108406e-12       8.614649003009e-15       6.033908915206e-14       1.006966874227e-15       2.711893776329e-16 
  529       3.482176965613e-10       9.295241712675e-13      -3.409930917615e-12       8.638766818549e-15       5.993336895115e-14       1.004067092859e-15       2.587574873322e-16 
  530       3.484333366235e-10       9.322411169264e-13      -3.237565571633e-12       8.662755258018e-15       5.953111124495e-14       1.002234977650e-15       2.463925782798e-16 
  531       3.486187892293e-10       9.356230421755e-13      -3.065044202828e-12       8.686610701217e-15       5.913227593970e-14       1.001448244310e-15       2.340955928362e-16 
  532       3.487739922035e-10       9.396742423170e-13      -2.892478520418e-12       8.710329492359e-15       5.873682154092e-14       1.001684132833e-15       2.218674705606e-16 
  533       3.488988858931e-10       9.443989928347e-13      -2.719981817657e-12       8.733907939922e-15       5.834470514529e-14       1.002919405039e-15       2.097091481646e-16 
  534       3.489934131848e-10       9.498015491687e-13      -2.547668979018e-12       8.757342316510e-15       5.795588243249e-14       1.005130342121e-15       1.976215594656e-16 
  535       3.490575195215e-10       9.558861464901e-13      -2.375656487385e-12       8.780628858710e-15       5.757030765705e-14       1.008292742182e-15       1.856056353404e-16 
  536       3.490911529186e-10       9.626569994755e-13      -2.204062431240e-12       8.803763766950e-15       5.718793364020e-14       1.012381917776e-15       1.736623036780e-16 
  537       3.490942639812e-10       9.701183020819e-13      -2.033006511846e-12       8.826743205357e-15       5.680871176171e-14       1.017372693456e-15       1.617924893338e-16 
  538       3.490668059203e-10       9.782742273212e-13      -1.862610050438e-12       8.849563301619e-15       5.643259195177e-14       1.023239403308e-15       1.499971140825e-16 
  539       3.490087345699e-10       9.871289270350e-13      -1.692995995410e-12       8.872220146835e-15       5.605952268281e-14       1.029955888501e-15       1.382770965715e-16 
  540       3.489200084035e-10       9.966865316692e-13      -1.524288929498e-12       8.894709795380e-15       5.568945096133e-14       1.037495494820e-15       1.266333522746e-16 
  541       3.488005885510e-10       1.006951150049e-12      -1.356615076974e-12       8.917028264763e-15       5.532232231982e-14       1.045831070216e-15       1.150667934453e-16 
  542       3.486504388147e-10       1.017926869152e-12      -1.190102310828e-12       8.939171535480e-15       5.495808080855e-14       1.054934962342e-15       1.035783290702e-16 
  543       3.484695256871e-10       1.029617753885e-12      -1.024880159955e-12       8.961135550878e-15       5.459666898742e-14       1.064779016098e-15       9.216886482219e-17 
  544       3.482578759986e-10       1.042026363146e-12      -8.610678859232e-13       8.982916747072e-15       5.423803687275e-14       1.075337925393e-15       8.083919239383e-17 
  545       3.480157515264e-10       1.055149254821e-12      -6.987383479880e-13       9.004513658592e-15       5.388216905715e-14       1.086599392000e-15       6.958965433548e-17 
  546       3.477434790913e-10       1.068981360058e-12      -5.379531853174e-13       9.025925355423e-15       5.352905829926e-14       1.098554233691e-15       5.842047015638e-17 
  547       3.474413933884e-10       1.083517455277e-12      -3.787746622892e-13       9.047150916900e-15       5.317869662999e-14       1.111193053515e-15       4.733184604261e-17 
  548       3.471098370269e-10       1.098752161342e-12      -2.212656708503e-13       9.068189431787e-15       5.283107534794e-14       1.124506238694e-15       3.632397476573e-17 
  549       3.467491605702e-10       1.114679942735e-12      -6.548973287421e-14       9.089039998339e-15       5.248618501495e-14       1.138483959523e-15       2.539703559141e-17 
  550       3.463597225760e-10       1.131295106733e-12       8.848899747962e-14       9.109701724386e-15       5.214401545152e-14       1.153116168271e-15       1.455119418807e-17 
  551       3.459418896360e-10       1.148591802578e-12       2.406057314082e-13       9.130173727396e-15       5.180455573233e-14       1.168392598081e-15       3.786602535557e-18 
  552       3.454960364165e-10       1.166564020653e-12       3.907950431063e-13       9.150455134555e-15       5.146779418166e-14       1.184302761864e-15      -6.896601166289e-18 
  553       3.450225456977e-10       1.185205591658e-12       5.389908674083e-13       9.170545082835e-15       5.113371836890e-14       1.200835951208e-15      -1.749829258893e-17 
  554       3.445218084144e-10       1.204510185781e-12       6.851264974297e-13       9.190442719070e-15       5.080231510401e-14       1.217981235267e-15      -2.801836136653e-17 
  555       3.439942236954e-10       1.224471311874e-12       8.291345822091e-13       9.210147200024e-15       5.047357043301e-14       1.235727459668e-15      -3.845671118728e-17 
  556       3.434401989040e-10       1.245082316627e-12       9.709471243492e-13       9.229657692470e-15       5.014746963345e-14       1.254063245407e-15      -4.881325988479e-17 
  557       3.428601496777e-10       1.266336383742e-12       1.110495477659e-12       9.248973373257e-15       4.982399720984e-14       1.272976987751e-15      -5.908793952944e-17 
  558       3.422544999684e-10       1.288226533105e-12       1.247710344796e-12       9.268093429386e-15       4.950313688921e-14       1.292456855133e-15      -6.928069651974e-17 
  559       3.416236820821e-10       1.310745619966e-12       1.382521774907e-12       9.287017058082e-15       4.918487161651e-14       1.312490788057e-15      -7.939149167369e-17 
  560       3.409681367196e-10       1.333886334105e-12       1.514859161269e-12       9.305743466866e-15       4.886918355010e-14       1.333066497993e-15      -8.942030032012e-17 
  561       3.402883130158e-10       1.357641199013e-12       1.644651238933e-12       9.324271873628e-15       4.855605405726e-14       1.354171466278e-15      -9.936711239009e-17 
  562       3.395846685798e-10       1.382002571063e-12       1.771826082363e-12       9.342601506699e-15       4.824546370961e-14       1.375792943017e-15      -1.092319325082e-16 
  563       3.388576695353e-10       1.406962638684e-12       1.896311103082e-12       9.360731604926e-15       4.793739227864e-14       1.397917945981e-15      -1.190147800841e-16 
  564       3.381077905606e-10       1.432513421538e-12       2.018033047308e-12       9.378661417743e-15       4.763181873113e-14       1.420533259505e-15      -1.287156894036e-16 
  565       3.373355149280e-10       1.458646769688e-12       2.136917993601e-12       9.396390205241e-15       4.732872122467e-14       1.443625433391e-15      -1.383347097201e-16 
  566       3.365413345445e-10       1.485354362781e-12       2.252891350499e-12       9.413917238248e-15       4.702807710309e-14       1.467180781804e-15      -1.478719053462e-16 
  567       3.357257499915e-10       1.512627709212e-12       2.365877854166e-12       9.431241798392e-15       4.672986289198e-14       1.491185382174e-15      -1.573273557448e-16 
  568       3.348892705649e-10       1.540458145309e-12       2.475801566028e-12       9.448363178184e-15       4.643405429414e-14       1.515625074092e-15      -1.667011556205e-16 
  569       3.340324143148e-10       1.568836834496e-12       2.582585870420e-12       9.465280681081e-15       4.614062618505e-14       1.540485458216e-15      -1.759934150110e-16 
  570       3.331557080862e-10       1.597754766477e-12       2.686153472223e-12       9.481993621565e-15       4.584955260834e-14       1.565751895164e-15      -1.852042593784e-16 
  571       3.322596875583e-10       1.627202756403e-12       2.786426394506e-12       9.498501325215e-15       4.556080677129e-14       1.591409504414e-15      -1.943338297009e-16 
  572       3.313448972850e-10       1.657171444051e-12       2.883325976173e-12       9.514803128777e-15       4.527436104028e-14       1.617443163208e-15      -2.033822825635e-16 
  573       3.304118907345e-10       1.687651292995e-12       2.976772869598e-12       9.530898380238e-15       4.499018693628e-14       1.643837505449e-15      -2.123497902499e-16 
  574       3.294612303297e-10       1.718632589781e-12       3.066687038270e-12       9.546786438900e-15       4.470825513031e-14       1.670576920597e-15      -2.212365408337e-16 
  575       3.284934874881e-10       1.750105443101e-12       3.152987754434e-12       9.562466675450e-15       4.442853543891e-14       1.697645552575e-15      -2.300427382698e-16 
  576       3.275092426617e-10       1.782059782970e-12       3.235593596734e-12       9.577938472035e-15       4.415099681964e-14       1.725027298663e-15      -2.387686024856e-16 
  577       3.265090853769e-10       1.814485359894e-12       3.314422447853e-12       9.593201222335e-15       4.387560736653e-14       1.752705808400e-15      -2.474143694726e-16 
  578       3.254936142750e-10       1.847371744050e-12       3.389391492155e-12       9.608254331634e-15       4.360233430557e-14       1.780664482483e-15      -2.559802913776e-16 
  579       3.244634371518e-10       1.880708324459e-12       3.460417213326e-12       9.623097216890e-15       4.333114399017e-14       1.808886471668e-15      -2.644666365940e-16 
  580       3.234191709975e-10       1.914484308156e-12       3.527415392017e-12       9.637729306817e-15       4.306200189664e-14       1.837354675665e-15      -2.728736898534e-16 
  581       3.223614420373e-10       1.948688719370e-12       3.590301103487e-12       9.652150041945e-15       4.279487261967e-14       1.866051742042e-15      -2.812017523168e-16 
  582       3.212908857708e-10       1.983310398693e-12       3.648988715240e-12       9.666358874705e-15       4.252971986779e-14       1.894960065125e-15      -2.894511416659e-16 
  583       3.202081202935e-10       2.018337918495e-12       3.703405511830e-12       9.680355632277e-15       4.226651191547e-14       1.924064012365e-15      -2.976220027677e-16 
  584       3.191136654469e-10       2.053759328504e-12       3.753532947968e-12       9.694141614977e-15       4.200523811820e-14       1.953356666801e-15      -3.057137342863e-16 
  585       3.180080217277e-10       2.089562402238e-12       3.799366421320e-12       9.707718525456e-15       4.174589280102e-14       1.982833250866e-15      -3.137255479275e-16 
  586       3.168916968544e-10       2.125734719338e-12       3.840901741057e-12       9.721088108600e-15       4.148846983669e-14       2.012488913837e-15      -3.216566565935e-16 
  587       3.157652057974e-10       2.162263664714e-12       3.878135130289e-12       9.734252151728e-15       4.123296264304e-14       2.042318731526e-15      -3.295062744082e-16 
  588       3.146290708104e-10       2.199136427690e-12       3.911063228521e-12       9.747212484796e-15       4.097936418041e-14       2.072317705958e-15      -3.372736167411e-16 
  589       3.134838214603e-10       2.236340001147e-12       3.939683094089e-12       9.759970980594e-15       4.072766694900e-14       2.102480765060e-15      -3.449579002324e-16 
  590       3.123299946581e-10       2.273861180670e-12       3.963992206607e-12       9.772529554948e-15       4.047786298632e-14       2.132802762344e-15      -3.525583428172e-16 
  591       3.111681346896e-10       2.311686563689e-12       3.983988469414e-12       9.784890166924e-15       4.022994386455e-14       2.163278476591e-15      -3.600741637506e-16 
  592       3.099987932456e-10       2.349802548628e-12       3.999670212016e-12       9.797054819020e-15       3.998390068796e-14       2.193902611536e-15      -3.675045836316e-16 
