# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  560       3.409660740863e-10       1.333893705069e-12       1.514795042285e-12       9.305749485683e-15       4.886916788516e-14       1.332954861947e-15      -8.941418056880e-17 
  561       3.402862381637e-10       1.357648749387e-12       1.644587818811e-12       9.324277897434e-15       4.855603839271e-14       1.354065461276e-15      -9.936125361921e-17 
  562       3.395825833208e-10       1.382010291138e-12       1.771763461014e-12       9.342607535721e-15       4.824544804530e-14       1.375692236723e-15      -1.092263428630e-16 
  563       3.388555757020e-10       1.406970518569e-12       1.896249375694e-12       9.360737639438e-15       4.793737661453e-14       1.397822215870e-15      -1.190094666682e-16 
  564       3.381056900058e-10       1.432521451153e-12       2.017972304271e-12       9.378667458066e-15       4.763180306729e-14       1.420442193041e-15      -1.287106582638e-16 
  565       3.373334095257e-10       1.458654938769e-12       2.136858320426e-12       9.396396251747e-15       4.732870556128e-14       1.443538728209e-15      -1.383299658305e-16 
  566       3.365392261892e-10       1.485362660873e-12       2.252832827744e-12       9.413923291356e-15       4.702806144044e-14       1.467098145894e-15      -1.478674525925e-16 
  567       3.357236405987e-10       1.512636125673e-12       2.365820557351e-12       9.431247858574e-15       4.672984723047e-14       1.491106534061e-15      -1.573231969085e-16 
  568       3.348871620709e-10       1.540466669301e-12       2.475745565560e-12       9.448369245960e-15       4.643403863428e-14       1.515549743024e-15      -1.666972923632e-16 
  569       3.340303086773e-10       1.568845454992e-12       2.582531231511e-12       9.465286757025e-15       4.614061052747e-14       1.540413384343e-15      -1.759898478581e-16 
  570       3.331536072837e-10       1.597763472253e-12       2.686100254810e-12       9.481999706302e-15       4.584953695379e-14       1.565682829727e-15      -1.852009877037e-16 
  571       3.322575935906e-10       1.627211536042e-12       2.786374653172e-12       9.498507419423e-15       4.556079112064e-14       1.591343209932e-15      -1.943308517099e-16 
  572       3.313428121732e-10       1.657180285935e-12       2.883275760064e-12       9.514809233187e-15       4.527434539451e-14       1.617379413665e-15      -2.033795952777e-16 
  573       3.304098165212e-10       1.687660185309e-12       2.976724222344e-12       9.530904495635e-15       4.499017129649e-14       1.643776086480e-15      -2.123473894903e-16 
  574       3.294591690789e-10       1.718641520511e-12       3.066639997901e-12       9.546792566125e-15       4.470823949773e-14       1.670517629679e-15      -2.212344212049e-16 
  575       3.284914412852e-10       1.750114400030e-12       3.152942353300e-12       9.562472815398e-15       4.442851981491e-14       1.697588199216e-15      -2.300408931431e-16 
  576       3.275072136138e-10       1.782068753676e-12       3.235549861422e-12       9.577944625659e-15       4.415098120569e-14       1.724971704593e-15      -2.387670239833e-16 
  577       3.265070756130e-10       1.814494331754e-12       3.314380399103e-12       9.593207390644e-15       4.387559176425e-14       1.752651807764e-15      -2.474130484507e-16 
  578       3.254916259456e-10       1.847380704233e-12       3.389351144779e-12       9.608260515693e-15       4.360231871670e-14       1.780611922031e-15      -2.559792174099e-16 
  579       3.244614724294e-10       1.880717259925e-12       3.460378576123e-12       9.623103417825e-15       4.333112841658e-14       1.808835210949e-15      -2.644657979552e-16 
  580       3.234172320766e-10       1.914493205658e-12       3.527378467692e-12       9.637735525810e-15       4.306198634033e-14       1.837304587222e-15      -2.728730735024e-16 
  581       3.223595311343e-10       1.948697565449e-12       3.590265888562e-12       9.652156280241e-15       4.279485708279e-14       1.866002711608e-15      -2.812013438800e-16 
  582       3.212890051244e-10       1.983319179679e-12       3.648955199974e-12       9.666365133607e-15       4.252970435261e-14       1.894911991815e-15      -2.894509254202e-16 
  583       3.202062721433e-10       2.018346620635e-12       3.703373680784e-12       9.680361913131e-15       4.226649642437e-14       1.924016807370e-15      -2.976219619274e-16 
  584       3.191118519489e-10       2.053767938503e-12       3.753502782545e-12       9.694147919101e-15       4.200522265353e-14       1.953310247514e-15      -3.057138522087e-16 
  585       3.180062449313e-10       2.089570907394e-12       3.799337900385e-12       9.707724854123e-15       4.174587736508e-14       1.982787539455e-15      -3.137258084224e-16 
  586       3.168899587008e-10       2.125743107558e-12       3.840874840897e-12       9.721094463033e-15       4.148845443171e-14       2.012443837327e-15      -3.216570439315e-16 
  587       3.157635081183e-10       2.162271924520e-12       3.878109824591e-12       9.734258533103e-15       4.123294727118e-14       2.042274221867e-15      -3.295067733282e-16 
  588       3.146274153257e-10       2.199144548228e-12       3.911039488330e-12       9.747218894239e-15       4.097934884376e-14       2.072273700104e-15      -3.372742124588e-16 
  589       3.134822097769e-10       2.236347972199e-12       3.939660887782e-12       9.759977419182e-15       4.072765164960e-14       2.102437205044e-15      -3.449585784485e-16 
  590       3.123284282681e-10       2.273868992661e-12       3.963971499860e-12       9.772536023708e-15       4.047784772613e-14       2.132759595352e-15      -3.525590897254e-16 
  591       3.111666149683e-10       2.311694207700e-12       3.983969225166e-12       9.784896666829e-15       4.022992864548e-14       2.163235655040e-15      -3.600749660456e-16 
  592       3.099973214504e-10       2.349810016402e-12       3.999652390440e-12       9.797061350994e-15       3.998388551182e-14       2.193860093151e-15      -3.675054285180e-16 
  593       3.088211067211e-10       2.388202618002e-12       4.011019750999e-12       9.809032122288e-15       3.973970895883e-14       2.224627543443e-15      -3.748496996283e-16 
  594       3.076385372521e-10       2.426858011022e-12       4.018070493184e-12       9.820811070634e-15       3.949738914703e-14       2.255532564074e-15      -3.821070032642e-16 
  595       3.064501870100e-10       2.465761992422e-12       4.020804236806e-12       9.832400329993e-15       3.925691576125e-14       2.286569637289e-15      -3.892765647399e-16 
  596       3.052566374879e-10       2.504900156742e-12       4.019221037587e-12       9.843802078566e-15       3.901827800795e-14       2.317733169100e-15      -3.963576108205e-16 
  597       3.040584777349e-10       2.544257895246e-12       4.013321389607e-12       9.855018538991e-15       3.878146461266e-14       2.349017488978e-15      -4.033493697471e-16 
  598       3.028563043873e-10       2.583820395069e-12       4.003106227749e-12       9.866051978547e-15       3.854646381739e-14       2.380416849529e-15      -4.102510712607e-16 
  599       3.016507216992e-10       2.623572638358e-12       3.988576930140e-12       9.876904709352e-15       3.831326337800e-14       2.411925426188e-15      -4.170619466277e-16 
  600       3.004423415730e-10       2.663499401421e-12       3.969735320599e-12       9.887579088566e-15       3.808185056158e-14       2.443537316899e-15      -4.237812286638e-16 
  601       2.992317835896e-10       2.703585253868e-12       3.946583671080e-12       9.898077518591e-15       3.785221214392e-14       2.475246541797e-15      -4.304081517592e-16 
  602       2.980196750397e-10       2.743814557758e-12       3.919124704114e-12       9.908402447268e-15       3.762433440681e-14       2.507047042900e-15      -4.369419519028e-16 
  603       2.968066509538e-10       2.784171466741e-12       3.887361595261e-12       9.918556368083e-15       3.739820313553e-14       2.538932683789e-15      -4.433818667071e-16 
  604       2.955933541333e-10       2.824639925208e-12       3.851297975544e-12       9.928541820365e-15       3.717380361617e-14       2.570897249295e-15      -4.497271354327e-16 
  605       2.943804351805e-10       2.865203667428e-12       3.810937933902e-12       9.938361389484e-15       3.695112063309e-14       2.602934445180e-15      -4.559769990129e-16 
  606       2.931685525295e-10       2.905846216700e-12       3.766286019632e-12       9.948017707056e-15       3.673013846626e-14       2.635037897828e-15      -4.621307000786e-16 
  607       2.919583724771e-10       2.946550884494e-12       3.717347244830e-12       9.957513451140e-15       3.651084088871e-14       2.667201153926e-15      -4.681874829826e-16 
  608       2.907505692126e-10       2.987300769593e-12       3.664127086841e-12       9.966851346443e-15       3.629321116390e-14       2.699417680148e-15      -4.741465938244e-16 
  609       2.895458248494e-10       3.028078757244e-12       3.606631490698e-12       9.976034164514e-15       3.607723204310e-14       2.731680862842e-15      -4.800072804748e-16 
  610       2.883448294546e-10       3.068867518300e-12       3.544866871570e-12       9.985064723951e-15       3.586288576284e-14       2.763984007717e-15      -4.857687926007e-16 
  611       2.871482810803e-10       3.109649508360e-12       3.478840117208e-12       9.993945890596e-15       3.565015404224e-14       2.796320339520e-15      -4.914303816893e-16 
  612       2.859568857937e-10       3.150406966923e-12       3.408558590384e-12       1.000268057774e-14       3.543901808047e-14       2.828683001731e-15      -4.969913010732e-16 
  613       2.847713577081e-10       3.191121916522e-12       3.334030131339e-12       1.001127174632e-14       3.522945855410e-14       2.861065056240e-15      -5.024508059549e-16 
  614       2.835924190133e-10       3.231776161879e-12       3.255263060229e-12       1.001972240513e-14       3.502145561454e-14       2.893459483035e-15      -5.078081534312e-16 
  615       2.824208000061e-10       3.272351289041e-12       3.172266179564e-12       1.002803561100e-14       3.481498888538e-14       2.925859179888e-15      -5.130626025182e-16 
  616       2.812572391211e-10       3.312828664530e-12       3.085048776659e-12       1.003621446901e-14       3.461003745986e-14       2.958256962037e-15      -5.182134141755e-16 
  617       2.801024829610e-10       3.353189434487e-12       2.993620626073e-12       1.004426213270e-14       3.440657989819e-14       2.990645561873e-15      -5.232598513313e-16 
  618       2.789572863274e-10       3.393414523814e-12       2.897991992058e-12       1.005218180425e-14       3.420459422502e-14       3.023017628625e-15      -5.282011789067e-16 
  619       2.778224122516e-10       3.433484635320e-12       2.798173630998e-12       1.005997673471e-14       3.400405792677e-14       3.055365728043e-15      -5.330366638406e-16 
  620       2.766986320246e-10       3.473380248868e-12       2.694176793861e-12       1.006765022415e-14       3.380494794909e-14       3.087682342083e-15      -5.377655751139e-16 
  621       2.755867252283e-10       3.513081620517e-12       2.586013228634e-12       1.007520562192e-14       3.360724069421e-14       3.119959868596e-15      -5.423871837748e-16 
  622       2.744873996628e-10       3.552570276151e-12       2.473702299670e-12       1.008264626889e-14       3.341091544598e-14       3.152190795673e-15      -5.469010306770e-16 
  623       2.734010490089e-10       3.591833532528e-12       2.357292523879e-12       1.008997532242e-14       3.321596473833e-14       3.184368229821e-15      -5.513077365351e-16 
  624       2.723279895495e-10       3.630860080450e-12       2.236840543857e-12       1.009719592769e-14       3.302238422454e-14       3.216485379544e-15      -5.556082108939e-16 
  625       2.712685397642e-10       3.669638499470e-12       2.112404061304e-12       1.010431127544e-14       3.283016927010e-14       3.248535381526e-15      -5.598033862396e-16 
  626       2.702230203349e-10       3.708157257503e-12       1.984041841667e-12       1.011132460217e-14       3.263931495111e-14       3.280511300381e-15      -5.638942181070e-16 
  627       2.691917541519e-10       3.746404710432e-12       1.851813718794e-12       1.011823919028e-14       3.244981605278e-14       3.312406128385e-15      -5.678816851870e-16 
  628       2.681750663196e-10       3.784369101718e-12       1.715780599574e-12       1.012505836829e-14       3.226166706790e-14       3.344212785216e-15      -5.717667894345e-16 
  629       2.671732841621e-10       3.822038562001e-12       1.576004468595e-12       1.013178551101e-14       3.207486219525e-14       3.375924117695e-15      -5.755505561754e-16 
  630       2.661867372292e-10       3.859401108714e-12       1.432548392786e-12       1.013842403972e-14       3.188939533811e-14       3.407532899525e-15      -5.792340342147e-16 
  631       2.652157573021e-10       3.896444645689e-12       1.285476526068e-12       1.014497742236e-14       3.170526010268e-14       3.439031831026e-15      -5.828182959437e-16 
  632       2.642606783990e-10       3.933156962762e-12       1.134854113999e-12       1.015144917369e-14       3.152244979655e-14       3.470413538878e-15      -5.863044374475e-16 
  633       2.633218367814e-10       3.969525735381e-12       9.807474984284e-13       1.015784285552e-14       3.134095742718e-14       3.501670575860e-15      -5.896935786127e-16 
  634       2.623995709592e-10       4.005538524218e-12       8.232241221392e-13       1.016416207683e-14       3.116077570034e-14       3.532795420586e-15      -5.929868632350e-16 
  635       2.614942216970e-10       4.041182774769e-12       6.623525335001e-13       1.017041049401e-14       3.098189701856e-14       3.563780477247e-15      -5.961854591265e-16 
  636       2.606061320197e-10       4.076445816968e-12       4.982023911126e-13       1.017659181101e-14       3.080431347959e-14       3.594618075347e-15      -5.992905582234e-16 
  637       2.597356472183e-10       4.111314864791e-12       3.308444684594e-13       1.018270977953e-14       3.062801687489e-14       3.625300469444e-15      -6.023033766934e-16 
  638       2.588831148556e-10       4.145777015863e-12       1.603506585531e-13       1.018876819919e-14       3.045299868807e-14       3.655819838891e-15      -6.052251550435e-16 
  639       2.580488847722e-10       4.179819251070e-12      -1.320602141600e-14       1.019477091776e-14       3.027925009331e-14       3.686168287568e-15      -6.080571582274e-16 
  640       2.572333090919e-10       4.213428434161e-12      -1.897514254310e-13       1.020072183127e-14       3.010676195388e-14       3.716337843628e-15      -6.108006757527e-16 
  641       2.564367422281e-10       4.246591311357e-12      -3.692102740003e-13       1.020662488426e-14       2.993552482057e-14       3.746320459235e-15      -6.134570217890e-16 
  642       2.556595408889e-10       4.279294510960e-12      -5.515061495093e-13       1.021248406991e-14       2.976552893015e-14       3.776108010298e-15      -6.160275352752e-16 
  643       2.549020640833e-10       4.311524542961e-12      -7.365614915718e-13       1.021830343026e-14       2.959676420383e-14       3.805692296214e-15      -6.185135800269e-16 
  644       2.541646731269e-10       4.343267798644e-12      -9.242975923818e-13       1.022408705639e-14       2.942922024571e-14       3.835065039609e-15      -6.209165448441e-16 
  645       2.534477316476e-10       4.374510550197e-12      -1.114634592065e-12       1.022983908857e-14       2.926288634125e-14       3.864217886071e-15      -6.232378436187e-16 
  646       2.527516055914e-10       4.405238950317e-12      -1.307491474031e-12       1.023556371646e-14       2.909775145574e-14       3.893142403893e-15      -6.254789154421e-16 
  647       2.520766632284e-10       4.435439031818e-12      -1.502786060325e-12       1.024126517933e-14       2.893380423272e-14       3.921830083813e-15      -6.276412247125e-16 
  648       2.514232751584e-10       4.465096707242e-12      -1.700435006976e-12       1.024694776617e-14       2.877103299249e-14       3.950272338748e-15      -6.297262612429e-16 
  649       2.507918143164e-10       4.494197768458e-12      -1.900353799356e-12       1.025261581594e-14       2.860942573051e-14       3.978460503538e-15      -6.317355403679e-16 
  650       2.501826559790e-10       4.522727886281e-12      -2.102456747523e-12       1.025827371771e-14       2.844897011592e-14       4.006385834683e-15      -6.336706030522e-16 
  651       2.495961777697e-10       4.550672610068e-12      -2.306656981579e-12       1.026392591086e-14       2.828965348996e-14       4.034039510082e-15      -6.355330159972e-16 
  652       2.490327596650e-10       4.578017367335e-12      -2.512866447018e-12       1.026957688527e-14       2.813146286442e-14       4.061412628770e-15      -6.373243717492e-16 
  653       2.484927839997e-10       4.604747463356e-12      -2.720995900080e-12       1.027523118146e-14       2.797438492014e-14       4.088496210661e-15      -6.390462888065e-16 
  654       2.479766354735e-10       4.630848080779e-12      -2.930954903102e-12       1.028089339086e-14       2.781840600544e-14       4.115281196285e-15      -6.407004117273e-16 
  655       2.474847011558e-10       4.656304279227e-12      -3.142651819866e-12       1.028656815588e-14       2.766351213457e-14       4.141758446524e-15      -6.422884112371e-16 
  656       2.470173704922e-10       4.681100994906e-12      -3.355993810959e-12       1.029226017018e-14       2.750968898619e-14       4.167918742358e-15      -6.438119843361e-16 
  657       2.465750353102e-10       4.705223040217e-12      -3.570886829115e-12       1.029797417882e-14       2.735692190183e-14       4.193752784595e-15      -6.452728544068e-16 
  658       2.461580898246e-10       4.728655103359e-12      -3.787235614573e-12       1.030371497845e-14       2.720519588433e-14       4.219251193619e-15      -6.466727713216e-16 
  659       2.457669306437e-10       4.751381747938e-12      -4.004943690427e-12       1.030948741747e-14       2.705449559631e-14       4.244404509122e-15      -6.480135115505e-16 
  660       2.454019567747e-10       4.773387412576e-12      -4.223913357978e-12       1.031529639624e-14       2.690480535862e-14       4.269203189845e-15      -6.492968782682e-16 
  661       2.450634919547e-10       4.794658619216e-12      -4.444049147960e-12       1.032114641714e-14       2.675611135285e-14       4.293639485221e-15      -6.505242152591e-16 
  662       2.447515497503e-10       4.815190652297e-12      -4.665268267175e-12       1.032704022346e-14       2.660840828520e-14       4.317713096121e-15      -6.516949366464e-16 
  663       2.444660632895e-10       4.834981026094e-12      -4.887490373034e-12       1.033298013085e-14       2.646169286647e-14       4.341425638419e-15      -6.528079649533e-16 
  664       2.442069624519e-10       4.854027289563e-12      -5.110634134842e-12       1.033896847478e-14       2.631596162047e-14       4.364778782646e-15      -6.538622143450e-16 
  665       2.439741738534e-10       4.872327026556e-12      -5.334617230101e-12       1.034500761061e-14       2.617121088301e-14       4.387774254241e-15      -6.548565906022e-16 
  666       2.437676208311e-10       4.889877856033e-12      -5.559356340807e-12       1.035109991362e-14       2.602743680101e-14       4.410413833804e-15      -6.557899910960e-16 
  667       2.435872234270e-10       4.906677432275e-12      -5.784767149750e-12       1.035724777911e-14       2.588463533153e-14       4.432699357348e-15      -6.566613047617e-16 
  668       2.434328983731e-10       4.922723445098e-12      -6.010764336815e-12       1.036345362243e-14       2.574280224088e-14       4.454632716554e-15      -6.574694120734e-16 
  669       2.433045590757e-10       4.938013620066e-12      -6.237261575277e-12       1.036971987905e-14       2.560193310362e-14       4.476215859016e-15      -6.582131850175e-16 
  670       2.432021155996e-10       4.952545718705e-12      -6.464171528105e-12       1.037604900459e-14       2.546202330169e-14       4.497450788503e-15      -6.588914870677e-16 
  671       2.431254746532e-10       4.966317538714e-12      -6.691405844261e-12       1.038244347495e-14       2.532306802341e-14       4.518339565204e-15      -6.595031731586e-16 
  672       2.430745395724e-10       4.979326914179e-12      -6.918875154995e-12       1.038890578630e-14       2.518506226259e-14       4.538884305981e-15      -6.600470896602e-16 
  673       2.430492103053e-10       4.991571715787e-12      -7.146489070150e-12       1.039543845515e-14       2.504800081757e-14       4.559087184628e-15      -6.605220743522e-16 
  674       2.430493833967e-10       5.003049851040e-12      -7.374156174456e-12       1.040204401845e-14       2.491187829030e-14       4.578950432113e-15      -6.609269563979e-16 
  675       2.430749519726e-10       5.013759264464e-12      -7.601784023834e-12       1.040872503361e-14       2.477668908537e-14       4.598476336839e-15      -6.612605563185e-16 
  676       2.431258057246e-10       5.023697937829e-12      -7.829279141692e-12       1.041548407857e-14       2.464242740912e-14       4.617667244891e-15      -6.615216859676e-16 
  677       2.432018308946e-10       5.032863890354e-12      -8.056547015228e-12       1.042232375186e-14       2.450908726867e-14       4.636525560292e-15      -6.617091485049e-16 
  678       2.433029102588e-10       5.041255178927e-12      -8.283492091725e-12       1.042924667266e-14       2.437666247098e-14       4.655053745253e-15      -6.618217383708e-16 
  679       2.434289231127e-10       5.048869898314e-12      -8.510017774854e-12       1.043625548087e-14       2.424514662194e-14       4.673254320423e-15      -6.618582412605e-16 
  680       2.435797452554e-10       5.055706181375e-12      -8.736026420969e-12       1.044335283713e-14       2.411453312541e-14       4.691129865149e-15      -6.618174340981e-16 
  681       2.437552489739e-10       5.061762199276e-12      -8.961419335412e-12       1.045054142294e-14       2.398481518229e-14       4.708683017719e-15      -6.616980850109e-16 
  682       2.439553030280e-10       5.067036161700e-12      -9.186096768809e-12       1.045782394067e-14       2.385598578959e-14       4.725916475620e-15      -6.614989533035e-16 
  683       2.441797726341e-10       5.071526317063e-12      -9.409957913369e-12       1.046520311363e-14       2.372803773948e-14       4.742832995792e-15      -6.612187894323e-16 
  684       2.444285194506e-10       5.075230952728e-12      -9.632900899186e-12       1.047268168615e-14       2.360096361836e-14       4.759435394873e-15      -6.608563349793e-16 
  685       2.447014015614e-10       5.078148395214e-12      -9.854822790535e-12       1.048026242360e-14       2.347475580594e-14       4.775726549457e-15      -6.604103226265e-16 
  686       2.449982734613e-10       5.080277010413e-12      -1.007561958217e-11       1.048794811250e-14       2.334940647426e-14       4.791709396346e-15      -6.598794761302e-16 
  687       2.453189860398e-10       5.081615203803e-12      -1.029518619564e-11       1.049574156053e-14       2.322490758680e-14       4.807386932799e-15      -6.592625102951e-16 
  688       2.456633865659e-10       5.082161420656e-12      -1.051341647555e-11       1.050364559662e-14       2.310125089751e-14       4.822762216790e-15      -6.585581309484e-16 
  689       2.460313186724e-10       5.081914146260e-12      -1.073020318592e-11       1.051166307101e-14       2.297842794989e-14       4.837838367253e-15      -6.577650349141e-16 
  690       2.464226223407e-10       5.080871906123e-12      -1.094543800641e-11       1.051979685528e-14       2.285643007605e-14       4.852618564340e-15      -6.568819099873e-16 
  691       2.468371338849e-10       5.079033266194e-12      -1.115901152868e-11       1.052804984244e-14       2.273524839578e-14       4.867106049670e-15      -6.559074349084e-16 
  692       2.472746859366e-10       5.076396833071e-12      -1.137081325267e-11       1.053642494698e-14       2.261487381558e-14       4.881304126585e-15      -6.548402793370e-16 
  693       2.477351074291e-10       5.072961254214e-12      -1.158073158290e-11       1.054492510493e-14       2.249529702777e-14       4.895216160399e-15      -6.536791038265e-16 
  694       2.482182235822e-10       5.068725218164e-12      -1.178865382476e-11       1.055355327389e-14       2.237650850953e-14       4.908845578649e-15      -6.524225597981e-16 
  695       2.487238558863e-10       5.063687454748e-12      -1.199446618080e-11       1.056231243314e-14       2.225849852194e-14       4.922195871352e-15      -6.510692895148e-16 
  696       2.492518220872e-10       5.057846735299e-12      -1.219805374708e-11       1.057120558368e-14       2.214125710911e-14       4.935270591255e-15      -6.496179260562e-16 
  697       2.498019361705e-10       5.051201872866e-12      -1.239930050941e-11       1.058023574827e-14       2.202477409716e-14       4.948073354085e-15      -6.480670932921e-16 
  698       2.503740083460e-10       5.043751722426e-12      -1.259808933969e-11       1.058940597149e-14       2.190903909335e-14       4.960607838806e-15      -6.464154058571e-16 
  699       2.509678450322e-10       5.035495181101e-12      -1.279430199217e-11       1.059871931984e-14       2.179404148510e-14       4.972877787867e-15      -6.446614691245e-16 
  700       2.515832195337e-10       5.026432739416e-12      -1.298783064152e-11       1.060817833143e-14       2.167977188628e-14       4.984886255237e-15      -6.428044540746e-16 
  701       2.522197834334e-10       5.016571170120e-12      -1.317861276804e-11       1.061778335248e-14       2.156622651101e-14       4.996633332808e-15      -6.408458350913e-16 
  702       2.528771533239e-10       5.005918937456e-12      -1.336659699177e-11       1.062753416632e-14       2.145340288909e-14       5.008118377128e-15      -6.387876883134e-16 
  703       2.535549399248e-10       4.994484655554e-12      -1.355173159572e-11       1.063743054045e-14       2.134129842649e-14       5.019340757407e-15      -6.366321201333e-16 
  704       2.542527480598e-10       4.982277089018e-12      -1.373396452496e-11       1.064747222653e-14       2.122991040477e-14       5.030299855577e-15      -6.343812673122e-16 
  705       2.549701766345e-10       4.969305153523e-12      -1.391324338577e-11       1.065765896026e-14       2.111923598047e-14       5.040995066368e-15      -6.320372970946e-16 
  706       2.557068186131e-10       4.955577916405e-12      -1.408951544474e-11       1.066799046131e-14       2.100927218455e-14       5.051425797368e-15      -6.296024073230e-16 
  707       2.564622609964e-10       4.941104597253e-12      -1.426272762790e-11       1.067846643327e-14       2.090001592179e-14       5.061591469101e-15      -6.270788265531e-16 
  708       2.572360847985e-10       4.925894568503e-12      -1.443282651986e-11       1.068908656353e-14       2.079146397024e-14       5.071491515088e-15      -6.244688141682e-16 
  709       2.580278650244e-10       4.909957356032e-12      -1.459975836291e-11       1.069985052326e-14       2.068361298059e-14       5.081125381916e-15      -6.217746604943e-16 
  710       2.588371706474e-10       4.893302639745e-12      -1.476346905614e-11       1.071075796728e-14       2.057645947562e-14       5.090492529312e-15      -6.189986869145e-16 
  711       2.596635645862e-10       4.875940254173e-12      -1.492390415458e-11       1.072180853403e-14       2.046999984961e-14       5.099592430204e-15      -6.161432459843e-16 
  712       2.605066036825e-10       4.857880189063e-12      -1.508100886829e-11       1.073300184546e-14       2.036423036774e-14       5.108424570794e-15      -6.132107215459e-16 
  713       2.613658386779e-10       4.839132589971e-12      -1.523472806154e-11       1.074433750698e-14       2.025914716556e-14       5.116988450626e-15      -6.102035288434e-16 
  714       2.622408141915e-10       4.819707758854e-12      -1.538500625185e-11       1.075581510736e-14       2.015474624831e-14       5.125283582651e-15      -6.071241146373e-16 
  715       2.631310686973e-10       4.799616154663e-12      -1.553178760921e-11       1.076743421868e-14       2.005102349045e-14       5.133309493301e-15      -6.039749573195e-16 
  716       2.640361345013e-10       4.778868393934e-12      -1.567501595510e-11       1.077919439624e-14       1.994797463500e-14       5.141065722551e-15      -6.007585670278e-16 
  717       2.649555377189e-10       4.757475251384e-12      -1.581463476169e-11       1.079109517848e-14       1.984559529297e-14       5.148551823991e-15      -5.974774857612e-16 
  718       2.658887982522e-10       4.735447660499e-12      -1.595058715093e-11       1.080313608693e-14       1.974388094280e-14       5.155767364897e-15      -5.941342874942e-16 
  719       2.668354297673e-10       4.712796714130e-12      -1.608281589365e-11       1.081531662611e-14       1.964282692977e-14       5.162711926291e-15      -5.907315782917e-16 
  720       2.677949396717e-10       4.689533665084e-12      -1.621126340875e-11       1.082763628343e-14       1.954242846539e-14       5.169385103019e-15      -5.872719964240e-16 
  721       2.687668290914e-10       4.665669926716e-12      -1.633587176223e-11       1.084009452920e-14       1.944268062686e-14       5.175786503813e-15      -5.837582124815e-16 
  722       2.697505928487e-10       4.641217073523e-12      -1.645658266640e-11       1.085269081646e-14       1.934357835645e-14       5.181915751360e-15      -5.801929294894e-16 
  723       2.707457194388e-10       4.616186841733e-12      -1.657333747895e-11       1.086542458096e-14       1.924511646093e-14       5.187772482373e-15      -5.765788830226e-16 
  724       2.717516910078e-10       4.590591129904e-12      -1.668607720206e-11       1.087829524106e-14       1.914728961101e-14       5.193356347657e-15      -5.729188413203e-16 
  725       2.727679833295e-10       4.564441999510e-12      -1.679474248159e-11       1.089130219768e-14       1.905009234070e-14       5.198667012179e-15      -5.692156054012e-16 
  726       2.737940657831e-10       4.537751675535e-12      -1.689927360611e-11       1.090444483420e-14       1.895351904680e-14       5.203704155136e-15      -5.654720091777e-16 
  727       2.748294013302e-10       4.510532547068e-12      -1.699961050612e-11       1.091772251639e-14       1.885756398826e-14       5.208467470021e-15      -5.616909195713e-16 
  728       2.758734464924e-10       4.482797167895e-12      -1.709569275307e-11       1.093113459233e-14       1.876222128562e-14       5.212956664695e-15      -5.578752366271e-16 
  729       2.769256513284e-10       4.454558257088e-12      -1.718745955857e-11       1.094468039237e-14       1.866748492042e-14       5.217171461452e-15      -5.540278936284e-16 
  730       2.779854594113e-10       4.425828699600e-12      -1.727484977347e-11       1.095835922900e-14       1.857334873462e-14       5.221111597090e-15      -5.501518572120e-16 
  731       2.790523078061e-10       4.396621546859e-12      -1.735780188697e-11       1.097217039681e-14       1.847980643004e-14       5.224776822978e-15      -5.462501274824e-16 
  732       2.801256270470e-10       4.366950017357e-12      -1.743625402577e-11       1.098611317241e-14       1.838685156772e-14       5.228166905125e-15      -5.423257381271e-16 
  733       2.812048411146e-10       4.336827497246e-12      -1.751014395318e-11       1.100018681435e-14       1.829447756740e-14       5.231281624246e-15      -5.383817565312e-16 
  734       2.822893674131e-10       4.306267540926e-12      -1.757940906826e-11       1.101439056305e-14       1.820267770689e-14       5.234120775835e-15      -5.344212838921e-16 
  735       2.833786167479e-10       4.275283871644e-12      -1.764398640488e-11       1.102872364070e-14       1.811144512151e-14       5.236684170229e-15      -5.304474553343e-16 
  736       2.844719933027e-10       4.243890382079e-12      -1.770381263094e-11       1.104318525122e-14       1.802077280353e-14       5.238971632679e-15      -5.264634400244e-16 
  737       2.855688946170e-10       4.212101134940e-12      -1.775882404740e-11       1.105777458017e-14       1.793065360151e-14       5.240983003415e-15      -5.224724412858e-16 
  738       2.866687115633e-10       4.179930363556e-12      -1.780895658745e-11       1.107249079467e-14       1.784108021981e-14       5.242718137719e-15      -5.184776967132e-16 
  739       2.877708597264e-10       4.147392374637e-12      -1.785415821562e-11       1.108733275008e-14       1.775204618522e-14       5.244176717634e-15      -5.144818320563e-16 
  740       2.888748742677e-10       4.114501253244e-12      -1.789442639535e-11       1.110229810380e-14       1.766354876925e-14       5.245357682879e-15      -5.104849086476e-16 
